episode,step,d_tcp_cube,d_cube_goal,d_tcp_goal,tcp_x,tcp_y,cube_x,cube_y,goal_x,goal_y,done,success_once,success_at_end
2,28,0.1293460875749588,0.25933602452278137,0.14035172760486603,0.19471603631973267,0.009702522307634354,0.06964436173439026,0.04122259467840195,0.3282826244831085,0.0418776199221611,0,,
2,29,0.13191929459571838,0.25933602452278137,0.13773377239704132,0.19737917184829712,0.009538419544696808,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,30,0.1335781067609787,0.25933602452278137,0.13544140756130219,0.19932329654693604,0.01007495541125536,0.06964436173439026,0.041222598403692245,0.3282826244831085,0.0418776199221611,0,,
2,31,0.13545766472816467,0.25933602452278137,0.13306036591529846,0.20143170654773712,0.010501249693334103,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,32,0.137115940451622,0.25933602452278137,0.1311117559671402,0.20317232608795166,0.01036394014954567,0.06964436173439026,0.04122259467840195,0.3282826244831085,0.0418776199221611,0,,
2,33,0.13874277472496033,0.25933602452278137,0.12923678755760193,0.2048458456993103,0.01017280388623476,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,34,0.14007455110549927,0.25933602452278137,0.12765435874462128,0.2061811089515686,0.009940475225448608,0.06964436173439026,0.04122259467840195,0.3282826244831085,0.0418776199221611,0,,
2,35,0.14120963215827942,0.25933602452278137,0.1264382153749466,0.20718565583229065,0.009361587464809418,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,36,0.14313000440597534,0.25933602452278137,0.12501056492328644,0.20883317291736603,0.00812598131597042,0.06964436173439026,0.04122259467840195,0.3282826244831085,0.0418776199221611,0,,
2,37,0.14578567445278168,0.25933602452278137,0.12439993023872375,0.21057820320129395,0.0042269667610526085,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,38,0.14905913174152374,0.25933602452278137,0.12429150193929672,0.21247829496860504,-0.0010908639524132013,0.06964436173439026,0.04122259467840195,0.3282826244831085,0.0418776199221611,0,,
2,39,0.15241938829421997,0.25933602452278137,0.12659107148647308,0.21326184272766113,-0.00943773239850998,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,40,0.15586985647678375,0.25933602452278137,0.12941963970661163,0.21390770375728607,-0.017419084906578064,0.06964436173439026,0.04122259467840195,0.3282826244831085,0.0418776199221611,0,,
2,41,0.15762312710285187,0.25933602452278137,0.1237720400094986,0.21786364912986755,-0.012196196243166924,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,42,0.15758225321769714,0.25933602452278137,0.1193787232041359,0.21993400156497955,-0.005981300957500935,0.06964436173439026,0.04122259467840195,0.3282826244831085,0.0418776199221611,0,,
2,43,0.15831996500492096,0.25933602452278137,0.11822308599948883,0.22087889909744263,-0.005384186748415232,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,44,0.1596992462873459,0.25933602452278137,0.11770295351743698,0.22195914387702942,-0.006546906195580959,0.06964436918497086,0.04122259467840195,0.3282826244831085,0.0418776199221611,0,,
2,45,0.1614907681941986,0.25933602452278137,0.1181553304195404,0.222845196723938,-0.009599962271749973,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,46,0.16423790156841278,0.25933602452278137,0.12194577604532242,0.22273263335227966,-0.0179029181599617,0.06964436173439026,0.04122259467840195,0.3282826244831085,0.0418776199221611,0,,
2,47,0.16843242943286896,0.25933602452278137,0.12507563829421997,0.22396834194660187,-0.025959976017475128,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,48,0.1694079488515854,0.25933602452278137,0.12442877888679504,0.224914088845253,-0.026227939873933792,0.06964436173439026,0.04122259467840195,0.3282826244831085,0.0418776199221611,0,,
2,49,0.17032675445079803,0.25933602452278137,0.1241796538233757,0.2256508618593216,-0.026854120194911957,0.06964438408613205,0.04122273251414299,0.3282826244831085,0.0418776199221611,0,,
2,50,0.1718882918357849,0.25933602452278137,0.12422297149896622,0.22667837142944336,-0.028412645682692528,0.06964436918497086,0.04122259467840195,0.3282826244831085,0.0418776199221611,1,False,False
3,1,0.20169533789157867,0.2518412470817566,0.24955184757709503,0.0059937117621302605,0.012230882421135902,-0.08960957825183868,-0.058672238141298294,0.16151393949985504,-0.058672238141298294,0,,
3,2,0.16388459503650665,0.2515787184238434,0.2405834197998047,-0.014642109163105488,-0.007582533173263073,-0.08934624493122101,-0.05850749835371971,0.16151393949985504,-0.058672238141298294,0,,
3,3,0.11189017444849014,0.25157850980758667,0.23850753903388977,-0.04420885816216469,-0.02774617448449135,-0.0893460363149643,-0.058507055044174194,0.16151393949985504,-0.058672238141298294,0,,
3,4,0.06607118993997574,0.2515787184238434,0.2487548440694809,-0.07316236197948456,-0.04045581445097923,-0.08934624493122101,-0.05850750207901001,0.16151393949985504,-0.058672238141298294,0,,
3,5,0.03496842086315155,0.25157850980758667,0.2558237910270691,-0.08862993866205215,-0.04990846663713455,-0.08934604376554489,-0.05850705876946449,0.16151393949985504,-0.058672238141298294,0,,
3,6,0.018714072182774544,0.25182533264160156,0.25308316946029663,-0.08878950774669647,-0.056424085050821304,-0.08958902955055237,-0.06009729951620102,0.16151393949985504,-0.058672238141298294,0,,
3,7,0.010140287689864635,0.25182420015335083,0.24604961276054382,-0.08307124674320221,-0.06127716600894928,-0.08958843350410461,-0.060093630105257034,0.16151393949985504,-0.058672238141298294,0,,
3,8,0.020743129774928093,0.25036272406578064,0.23108957707881927,-0.06823548674583435,-0.06475955247879028,-0.08810847997665405,-0.06169487163424492,0.16151393949985504,-0.058672238141298294,0,,
3,9,0.03562190383672714,0.2495248019695282,0.21537600457668304,-0.052313655614852905,-0.06721976399421692,-0.08725281804800034,-0.06276344507932663,0.16151393949985504,-0.058672238141298294,0,,
3,10,0.053122248500585556,0.2495252788066864,0.1983865648508072,-0.03489135205745697,-0.06770557910203934,-0.08725327253341675,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,11,0.06881558150053024,0.2495252937078476,0.18295755982398987,-0.019130563363432884,-0.06695492565631866,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,12,0.08340416103601456,0.2495252788066864,0.16872437298297882,-0.004525207914412022,-0.0662492960691452,-0.08725327253341675,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,13,0.09619880467653275,0.2495252937078476,0.1562628597021103,0.008288190700113773,-0.06546694785356522,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,14,0.10725001245737076,0.2495252639055252,0.1455521285533905,0.019347622990608215,-0.06477487832307816,-0.08725326508283615,-0.06276372075080872,0.16151393949985504,-0.058672238141298294,0,,
3,15,0.1159452348947525,0.2495252937078476,0.13700300455093384,0.02809729054570198,-0.06435053795576096,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,16,0.12256073951721191,0.2495252639055252,0.13024969398975372,0.03482561558485031,-0.06385695934295654,-0.08725326508283615,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,17,0.12819209694862366,0.2495252937078476,0.12459639459848404,0.04051884263753891,-0.06353618949651718,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,18,0.1317092627286911,0.2495252788066864,0.12074687331914902,0.04414863511919975,-0.0634976327419281,-0.08725327253341675,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,19,0.13370665907859802,0.2495252937078476,0.1181703731417656,0.04628131166100502,-0.06345118582248688,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,20,0.1367408186197281,0.2495252788066864,0.11509522795677185,0.049339909106492996,-0.06350048631429672,-0.08725327253341675,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,21,0.14116190373897552,0.2495252937078476,0.1113990843296051,0.05365603417158127,-0.06401848793029785,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,22,0.1442704051733017,0.2495252639055252,0.1089119017124176,0.05666662007570267,-0.06432943791151047,-0.08725326508283615,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,23,0.14560186862945557,0.2495252937078476,0.1076277643442154,0.05800122022628784,-0.0643196851015091,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,24,0.1464015245437622,0.2495252639055252,0.10670774430036545,0.05883229151368141,-0.06416048109531403,-0.08725326508283615,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,25,0.14672532677650452,0.2495252937078476,0.10613550245761871,0.059206247329711914,-0.06398799270391464,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,26,0.14684979617595673,0.2495252788066864,0.10571159422397614,0.05938582867383957,-0.06399908661842346,-0.08725327253341675,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,27,0.14730344712734222,0.2495252937078476,0.10509394109249115,0.05987025052309036,-0.0639600083231926,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,28,0.14778605103492737,0.2495252639055252,0.10450490564107895,0.060372911393642426,-0.06387405097484589,-0.08725326508283615,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,29,0.14789526164531708,0.2495252937078476,0.10421229153871536,0.06051032990217209,-0.06361713260412216,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,30,0.14753463864326477,0.2495252639055252,0.10426818579435349,0.060190051794052124,-0.06332091987133026,-0.08725326508283615,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,31,0.14856091141700745,0.2495252937078476,0.10336462408304214,0.06120356172323227,-0.06306616216897964,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,32,0.14929702877998352,0.2495252639055252,0.1027727723121643,0.061922647058963776,-0.06295505166053772,-0.08725326508283615,-0.06276372075080872,0.16151393949985504,-0.058672238141298294,0,,
3,33,0.15065337717533112,0.2495252937078476,0.10175488889217377,0.06323528289794922,-0.06280186027288437,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,34,0.15110628306865692,0.2495252639055252,0.10144838690757751,0.06366696953773499,-0.06264400482177734,-0.08725326508283615,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,35,0.15120084583759308,0.2495252937078476,0.10133756697177887,0.06376386433839798,-0.06251897662878036,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,36,0.15180017054080963,0.2495252788066864,0.1009102463722229,0.06433847546577454,-0.06239510327577591,-0.08725327253341675,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,37,0.15209831297397614,0.2495253086090088,0.10072653740644455,0.06461931765079498,-0.06234624981880188,-0.08725330233573914,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,38,0.15201020240783691,0.2495252639055252,0.10078796744346619,0.06453479081392288,-0.062314484268426895,-0.08725326508283615,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,39,0.15191131830215454,0.2495252937078476,0.100843645632267,0.06444144248962402,-0.06220995634794235,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,40,0.15133054554462433,0.2495252788066864,0.10121524333953857,0.0638909712433815,-0.06223101541399956,-0.08725327253341675,-0.06276372075080872,0.16151393949985504,-0.058672238141298294,0,,
3,41,0.15124623477458954,0.2495252937078476,0.10122483968734741,0.06381714344024658,-0.062141526490449905,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,42,0.15110066533088684,0.2495252788066864,0.10130757838487625,0.063680000603199,-0.0620872862637043,-0.08725327253341675,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,43,0.15149256587028503,0.2495252937078476,0.10100378841161728,0.06406038999557495,-0.06206444278359413,-0.08725329488515854,-0.06276392191648483,0.16151393949985504,-0.058672238141298294,0,,
3,44,0.1516384780406952,0.2495252788066864,0.10090544074773788,0.06419981271028519,-0.062068358063697815,-0.08725327253341675,-0.06276372075080872,0.16151393949985504,-0.058672238141298294,0,,
3,45,0.15155278146266937,0.2495252937078476,0.10093910992145538,0.06412108242511749,-0.061996351927518845,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,46,0.15135246515274048,0.2495252788066864,0.10104800760746002,0.06393231451511383,-0.0618501678109169,-0.08725327253341675,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,47,0.15123488008975983,0.2495252937078476,0.10108401626348495,0.06382535398006439,-0.06174595654010773,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,48,0.15111534297466278,0.2495252788066864,0.10111984610557556,0.06371618807315826,-0.06161293014883995,-0.08725327253341675,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,0,,
3,49,0.15136083960533142,0.2495252937078476,0.10090480744838715,0.06395697593688965,-0.061469078063964844,-0.08725329488515854,-0.06276391446590424,0.16151393949985504,-0.058672238141298294,0,,
3,50,0.15156525373458862,0.2495252639055252,0.10074178874492645,0.06415506452322006,-0.061349641531705856,-0.08725326508283615,-0.06276371330022812,0.16151393949985504,-0.058672238141298294,1,False,False
4,1,0.1692139208316803,0.2595750391483307,0.28828370571136475,0.0005032876506447792,0.015564808622002602,-0.03608141839504242,0.06090996414422989,0.22279731929302216,0.06090996414422989,0,,
